Script started on Mon 09 May 2011 01:32:48 PM EDT
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ ls
[0m[01;32mcomponents.py[0m   [01;32mECE2524_Final-1.pdf[0m  [34;42mngspice-22[0m         [01;32moutput.dat[0m   [01;32mseries_rlc.cir[0m
[01;32mcomponents.pyc[0m  [01;32mmyspice.py[0m           [01;32mngspice-22.tar.gz[0m  [01;32mreports.txt[0m  [01;32mtypescript[0m
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ cd[K[Ksudoa ptg-[K[K[K[K[K[K apt-get int[Kstall autoconf libtools libx11-dev libxaw7-dev
[sudo] password for mgreen: 
Reading package lists... 0%Reading package lists... 0%Reading package lists... 4%Reading package lists... Done
Building dependency tree... 0%Building dependency tree... 0%Building dependency tree... 0%Building dependency tree... 50%Building dependency tree... 50%Building dependency tree       
Reading state information... 0%Reading state information... 0%Reading state information... Done
E: Unable to locate package libtools
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ sudo apt-get install autoconf libtools libx11-dev libxaw7-dev[1P
Reading package lists... 0%Reading package lists... 100%Reading package lists... Done
Building dependency tree... 0%Building dependency tree... 0%Building dependency tree... 50%Building dependency tree... 50%Building dependency tree       
Reading state information... 0%Reading state information... 0%Reading state information... Done
autoconf is already the newest version.
libtool is already the newest version.
libx11-dev is already the newest version.
libxaw7-dev is already the newest version.
0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ wget http://downloads.sourceforge.net/project/ngspice/ng-spice-rework/22/ngspice-22.tar. gz
-rw-r--r-- 0/0            1477 2009-02-23 16:49 ngspice-22/tests/transient/fourbitadder.cir
-rw-r--r-- 0/0           15199 2004-08-09 11:23 ngspice-22/tests/transient/fourbitadder.out
-rw-r--r-- 0/0             260 2010-09-17 12:11 ngspice-22/tests/transient/Makefile.am
-rw-r--r-- 0/0           13226 2010-10-04 17:32 ngspice-22/tests/transient/Makefile.in
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/resistance/
-rw-r--r-- 0/0            4187 2004-08-09 11:26 ngspice-22/tests/resistance/res_partition.out
-rw-r--r-- 0/0             175 2009-02-22 14:29 ngspice-22/tests/resistance/res_partition.cir
-rw-r--r-- 0/0           73553 2004-08-09 11:26 ngspice-22/tests/resistance/res_array.out
-rw-r--r-- 0/0             119 2009-02-22 14:29 ngspice-22/tests/resistance/res_simple.cir
-rw-r--r-- 0/0             300 2010-09-17 12:11 ngspice-22/tests/resistance/Makefile.am
-rw-r--r-- 0/0            2618 2001-12-07 10:02 ngspice-22/tests/resistance/res_simple.out
-rw-r--r-- 0/0             457 2009-02-22 14:29 ngspice-22/tests/resistance/res_array.cir
-rw-r--r-- 0/0           13271 2010-10-04 17:32 ngspice-22/tests/resistance/Makefile.in
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3soidd/
-rw-r--r-- 0/0             292 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/t4.cir
-rw-r--r-- 0/0           45668 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/t4.out
-rw-r--r-- 0/0             365 2010-09-17 12:24 ngspice-22/tests/bsim3soidd/Makefile.am
-rw-r--r-- 0/0            4373 2001-01-23 10:03 ngspice-22/tests/bsim3soidd/lib.h
-rw-r--r-- 0/0             312 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/RampVg2.cir
-rw-r--r-- 0/0             276 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/t5.cir
-rw-r--r-- 0/0             421 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/ring51.cir
-rw-r--r-- 0/0           12013 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/inv2.out
-rw-r--r-- 0/0           45668 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/t5.out
-rw-r--r-- 0/0            2074 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/pmosdd.mod
-rw-r--r-- 0/0             307 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/inv2.cir
-rw-r--r-- 0/0           13308 2010-10-04 17:32 ngspice-22/tests/bsim3soidd/Makefile.in
-rw-r--r-- 0/0             284 2009-02-22 14:29 ngspice-22/tests/bsim3soidd/t3.cir
-rw-r--r-- 0/0           85161 2005-08-27 14:53 ngspice-22/tests/bsim3soidd/t3.out
-rw-r--r-- 0/0           48652 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/RampVg2.out
-rw-r--r-- 0/0            2093 2004-08-09 11:37 ngspice-22/tests/bsim3soidd/nmosdd.mod
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/hfet/
-rw-r--r-- 0/0           53150 2004-08-09 11:30 ngspice-22/tests/hfet/inverter.out
-rw-r--r-- 0/0             303 2009-02-22 14:29 ngspice-22/tests/hfet/id_vgs.cir
-rw-r--r-- 0/0             274 2010-09-17 12:11 ngspice-22/tests/hfet/Makefile.am
-rw-r--r-- 0/0           13226 2010-10-04 17:32 ngspice-22/tests/hfet/Makefile.in
-rw-r--r-- 0/0            3636 2004-08-09 11:30 ngspice-22/tests/hfet/id_vgs.out
-rw-r--r-- 0/0             614 2009-02-22 14:29 ngspice-22/tests/hfet/inverter.cir
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/transmission/
-rw-r--r-- 0/0           47774 2010-01-16 17:11 ngspice-22/tests/transmission/ltra2_2_line.out
-rw-r--r-- 0/0             906 2010-01-16 17:11 ngspice-22/tests/transmission/txl2_3_line.cir
-rw-r--r-- 0/0             701 2010-01-16 17:11 ngspice-22/tests/transmission/ltra1_1_line.cir
-rw-r--r-- 0/0           10386 2010-02-07 13:16 ngspice-22/tests/transmission/cpl_ibm2.out
-rw-r--r-- 0/0             359 2010-09-17 12:11 ngspice-22/tests/transmission/Makefile.am
-rw-r--r-- 0/0            1012 2010-01-16 17:11 ngspice-22/tests/transmission/cpl3_4_line.cir
-rw-r--r-- 0/0             367 2010-01-24 09:17 ngspice-22/tests/transmission/cpl_ibm2.cir
-rw-r--r-- 0/0           53249 2010-02-07 13:16 ngspice-22/tests/transmission/txl2_3_line.out
-rw-r--r-- 0/0           23241 2010-02-07 13:16 ngspice-22/tests/transmission/txl1_1_line.out
-rw-r--r-- 0/0             645 2010-01-16 17:11 ngspice-22/tests/transmission/txl1_1_line.cir
-rw-r--r-- 0/0           23453 2010-01-16 17:11 ngspice-22/tests/transmission/ltra1_1_line.out
-rw-r--r-- 0/0             886 2010-01-16 17:11 ngspice-22/tests/transmission/ltra2_2_line.cir
-rw-r--r-- 0/0           13335 2010-10-04 17:32 ngspice-22/tests/transmission/Makefile.in
-rw-r--r-- 0/0           61141 2010-02-07 13:16 ngspice-22/tests/transmission/cpl3_4_line.out
-rw-r--r-- 0/0           18072 2010-10-04 17:32 ngspice-22/tests/Makefile.in
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/general/
-rw-r--r-- 0/0            1477 2009-02-23 16:49 ngspice-22/tests/general/fourbitadder.cir
-rw-r--r-- 0/0             804 2009-02-22 14:29 ngspice-22/tests/general/mosmem.cir
-rw-r--r-- 0/0             614 2009-02-23 16:49 ngspice-22/tests/general/schmitt.cir
-rw-r--r-- 0/0           28946 2004-08-09 11:31 ngspice-22/tests/general/rtlinv.out
-rw-r--r-- 0/0          125803 2004-08-09 11:31 ngspice-22/tests/general/mosamp.out
-rw-r--r-- 0/0              11 2004-02-14 14:19 ngspice-22/tests/general/fourbitadder.out
-rw-r--r-- 0/0             369 2010-09-17 12:11 ngspice-22/tests/general/Makefile.am
-rw-r--r-- 0/0              11 2004-02-14 14:19 ngspice-22/tests/general/diffpair.out
-rw-r--r-- 0/0             169 2004-08-09 11:31 ngspice-22/tests/general/rca3040.out
-rw-r--r-- 0/0           24397 2004-08-09 11:31 ngspice-22/tests/general/schmitt.out
-rw-r--r-- 0/0            6656 2004-08-09 11:31 ngspice-22/tests/general/rc.out
-rw-r--r-- 0/0           10280 2005-08-27 14:53 ngspice-22/tests/general/mosmem.out
-rw-r--r-- 0/0             553 2009-02-23 16:49 ngspice-22/tests/general/diffpair.cir
-rw-r--r-- 0/0            1456 2009-02-22 14:29 ngspice-22/tests/general/mosamp.cir
-rw-r--r-- 0/0           13330 2010-10-04 17:32 ngspice-22/tests/general/Makefile.in
-rw-r--r-- 0/0             176 2009-02-22 14:29 ngspice-22/tests/general/rc.cir
-rw-r--r-- 0/0             489 2009-02-23 16:49 ngspice-22/tests/general/rtlinv.cir
-rw-r--r-- 0/0            1047 2009-02-23 16:49 ngspice-22/tests/general/rca3040.cir
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3soipd/
-rw-r--r-- 0/0             293 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/t4.cir
-rw-r--r-- 0/0           45668 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/t4.out
-rw-r--r-- 0/0            2074 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/pmospd.mod
-rw-r--r-- 0/0             365 2010-09-17 12:24 ngspice-22/tests/bsim3soipd/Makefile.am
-rw-r--r-- 0/0            4373 2000-11-21 02:38 ngspice-22/tests/bsim3soipd/lib.h
-rw-r--r-- 0/0             326 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/RampVg2.cir
-rw-r--r-- 0/0            2118 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/nmospd.mod
-rw-r--r-- 0/0             276 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/t5.cir
-rw-r--r-- 0/0             462 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/ring51.cir
-rw-r--r-- 0/0           12013 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/inv2.out
-rw-r--r-- 0/0           45668 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/t5.out
-rw-r--r-- 0/0             307 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/inv2.cir
-rw-r--r-- 0/0           13308 2010-10-04 17:32 ngspice-22/tests/bsim3soipd/Makefile.in
-rw-r--r-- 0/0             284 2009-02-22 14:29 ngspice-22/tests/bsim3soipd/t3.cir
-rw-r--r-- 0/0           84954 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/t3.out
-rw-r--r-- 0/0           34987 2004-08-09 11:35 ngspice-22/tests/bsim3soipd/RampVg2.out
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim2/
-rw-r--r-- 0/0             254 2010-09-17 12:11 ngspice-22/tests/bsim2/Makefile.am
-rw-r--r-- 0/0            3488 2009-02-22 13:28 ngspice-22/tests/bsim2/test.cir
-rw-r--r-- 0/0           13210 2010-10-04 17:32 ngspice-22/tests/bsim2/Makefile.in
-rw-r--r-- 0/0           53486 2003-08-24 13:59 ngspice-22/tests/bsim2/test.out
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/polezero/
-rw-r--r-- 0/0             101 2009-02-22 14:29 ngspice-22/tests/polezero/filt_rc.cir
-rw-r--r-- 0/0             344 2010-09-17 12:11 ngspice-22/tests/polezero/Makefile.am
-rw-r--r-- 0/0             502 2003-08-24 14:22 ngspice-22/tests/polezero/simplepz.out
-rw-r--r-- 0/0            3002 2004-08-09 11:26 ngspice-22/tests/polezero/filt_bridge_t.out
-rw-r--r-- 0/0             133 2009-02-22 14:29 ngspice-22/tests/polezero/filt_bridge_t.cir
-rw-r--r-- 0/0             741 2001-12-07 10:02 ngspice-22/tests/polezero/filt_multistage.out
-rw-r--r-- 0/0             384 2001-12-07 10:02 ngspice-22/tests/polezero/filt_rc.out
-rw-r--r-- 0/0             182 2009-02-22 14:29 ngspice-22/tests/polezero/filt_multistage.cir
-rw-r--r-- 0/0             138 2009-02-22 14:29 ngspice-22/tests/polezero/simplepz.cir
-rw-r--r-- 0/0             829 2003-08-24 14:22 ngspice-22/tests/polezero/pz2.out
-rw-r--r-- 0/0             301 2009-02-22 14:29 ngspice-22/tests/polezero/pz2.cir
-rw-r--r-- 0/0             769 2003-08-24 14:22 ngspice-22/tests/polezero/pzt.out
-rw-r--r-- 0/0           13309 2010-10-04 17:32 ngspice-22/tests/polezero/Makefile.in
-rw-r--r-- 0/0             273 2009-02-22 14:29 ngspice-22/tests/polezero/pzt.cir
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3/
-rw-r--r-- 0/0             128 2009-03-01 04:58 ngspice-22/tests/bsim3/Makefile.am
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3/ac_sim/
-rw-r--r-- 0/0             272 2010-09-17 12:11 ngspice-22/tests/bsim3/ac_sim/Makefile.am
-rw-r--r-- 0/0             645 2009-03-01 05:04 ngspice-22/tests/bsim3/ac_sim/op-amp.cir
-rw-r--r-- 0/0            2875 2009-03-03 16:10 ngspice-22/tests/bsim3/ac_sim/gain-stage.out
-rw-r--r-- 0/0            2700 2009-03-03 16:10 ngspice-22/tests/bsim3/ac_sim/op-amp.out
-rw-r--r-- 0/0           13248 2010-10-04 17:32 ngspice-22/tests/bsim3/ac_sim/Makefile.in
-rw-r--r-- 0/0             241 2009-03-01 05:04 ngspice-22/tests/bsim3/ac_sim/gain-stage.cir
-rw-r--r-- 0/0           17470 2010-10-04 17:32 ngspice-22/tests/bsim3/Makefile.in
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3/tran_sim/
-rw-r--r-- 0/0            1082 2009-03-01 05:04 ngspice-22/tests/bsim3/tran_sim/comparator.cir
-rw-r--r-- 0/0            6160 2009-03-01 05:04 ngspice-22/tests/bsim3/tran_sim/one-shot.out
-rw-r--r-- 0/0             274 2010-09-17 12:11 ngspice-22/tests/bsim3/tran_sim/Makefile.am
-rw-r--r-- 0/0            1018 2009-03-01 05:04 ngspice-22/tests/bsim3/tran_sim/one-shot.cir
-rw-r--r-- 0/0           15050 2009-03-15 18:44 ngspice-22/tests/bsim3/tran_sim/comparator.out
-rw-r--r-- 0/0           13256 2010-10-04 17:32 ngspice-22/tests/bsim3/tran_sim/Makefile.in
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/bsim3/dc_sim/
-rw-r--r-- 0/0             324 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test7.cir
-rw-r--r-- 0/0           23021 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test6.out
-rw-r--r-- 0/0            1189 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/modelcard.nmos
-rw-r--r-- 0/0             282 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test2.cir
-rw-r--r-- 0/0             321 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test6.cir
-rw-r--r-- 0/0           13330 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test4.out
-rw-r--r-- 0/0           23572 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test14.out
-rw-r--r-- 0/0             312 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test9.cir
-rw-r--r-- 0/0             469 2010-09-17 12:11 ngspice-22/tests/bsim3/dc_sim/Makefile.am
-rw-r--r-- 0/0             303 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test8.cir
-rw-r--r-- 0/0           23021 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test5.out
-rw-r--r-- 0/0             314 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test11.cir
-rw-r--r-- 0/0           26835 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test10.out
-rw-r--r-- 0/0             299 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test4.cir
-rw-r--r-- 0/0             282 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test3.cir
-rw-r--r-- 0/0           26835 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test8.out
-rw-r--r-- 0/0             321 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test13.cir
-rw-r--r-- 0/0           26231 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test1.out
-rw-r--r-- 0/0             883 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/modelcard.pmos
-rw-r--r-- 0/0           13644 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test11.out
-rw-r--r-- 0/0             322 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test14.cir
-rw-r--r-- 0/0             315 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test5.cir
-rw-r--r-- 0/0             309 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test12.cir
-rw-r--r-- 0/0           13445 2010-10-04 17:32 ngspice-22/tests/bsim3/dc_sim/Makefile.in
-rw-r--r-- 0/0           23011 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test7.out
-rw-r--r-- 0/0             271 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test1.cir
-rw-r--r-- 0/0           23572 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test13.out
-rw-r--r-- 0/0           23572 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test12.out
-rw-r--r-- 0/0           26231 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test2.out
-rw-r--r-- 0/0           26231 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test3.out
-rw-r--r-- 0/0           26835 2009-03-03 16:10 ngspice-22/tests/bsim3/dc_sim/test9.out
-rw-r--r-- 0/0             314 2009-03-01 05:04 ngspice-22/tests/bsim3/dc_sim/test10.cir
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/tests/mes/
-rw-r--r-- 0/0             259 2009-02-22 14:29 ngspice-22/tests/mes/subth.cir
-rw-r--r-- 0/0             253 2010-09-17 12:11 ngspice-22/tests/mes/Makefile.am
-rw-r--r-- 0/0            2410 2004-08-09 11:28 ngspice-22/tests/mes/subth.out
-rw-r--r-- 0/0           13201 2010-10-04 17:32 ngspice-22/tests/mes/Makefile.in
-rwxr-xr-x 0/0          243268 2010-10-04 17:32 ngspice-22/ltmain.sh
-rw-r--r-- 0/0           15930 2010-09-25 10:43 ngspice-22/NEWS
-rwxr-xr-x 0/0           33952 2010-10-04 17:32 ngspice-22/config.sub
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/contrib/
-rw-r--r-- 0/0             390 2000-10-10 08:11 ngspice-22/contrib/ChangeLog
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/contrib/spiceprm/
-rw-r--r-- 0/0            5380 2000-04-27 16:03 ngspice-22/contrib/spiceprm/EXAMPLES
-rw-r--r-- 0/0           17976 2000-04-27 16:03 ngspice-22/contrib/spiceprm/COPYING
-rwxr-xr-x 0/0           10337 2000-10-10 08:11 ngspice-22/contrib/spiceprm/spiceprm
-rw-r--r-- 0/0             729 2000-10-10 08:11 ngspice-22/contrib/spiceprm/CHANGES
-rw-r--r-- 0/0            9031 2000-04-27 16:03 ngspice-22/contrib/spiceprm/README
-rw-r--r-- 0/0             752 2000-04-27 16:03 ngspice-22/contrib/spiceprm/spiceprm-0.11.lsm
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/contrib/vbic/
-rw-r--r-- 0/0            8005 2010-09-18 05:12 ngspice-22/contrib/vbic/sgp2vbic
-rw-r--r-- 0/0            7725 2010-09-18 05:12 ngspice-22/contrib/vbic/vbic2sgp
-rw-r--r-- 0/0             195 2004-01-27 16:57 ngspice-22/contrib/vbic/README
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/contrib/scripts/
-rwxr-xr-x 0/0             966 2010-09-18 05:12 ngspice-22/contrib/scripts/libprm
-rwxr-xr-x 0/0            1552 2010-09-18 05:12 ngspice-22/contrib/scripts/liblook
-rw-r--r-- 0/0             165 2000-04-27 16:03 ngspice-22/contrib/scripts/COPYING
-rw-r--r-- 0/0             789 2000-04-27 16:03 ngspice-22/contrib/scripts/libprm_readme
-rw-r--r-- 0/0             338 2000-04-27 16:03 ngspice-22/contrib/scripts/liblook_readme
drwxrwxrwx 0/0               0 2010-10-04 17:33 ngspice-22/contrib/mslib/
-rw-r--r-- 0/0            1588 2000-04-27 16:03 ngspice-22/contrib/mslib/inc_LSD.c
-rw-r--r-- 0/0            3841 2000-04-27 16:03 ngspice-22/contrib/mslib/inc_main.c
-rw-r--r-- 0/0             244 2000-10-10 08:11 ngspice-22/contrib/mslib/makefile
-rw-r--r-- 0/0            1733 2000-04-27 16:03 ngspice-22/contrib/mslib/datadef.h
-rw-r--r-- 0/0            1565 2000-04-27 16:03 ngspice-22/contrib/mslib/mslib_readme
-rwxr-xr-x 0/0            1260 2010-09-18 05:12 ngspice-22/contrib/mslib/libprm
